ad_id,category_name_1,category_name_2
06094088,Houses,Houses for Sale
91840754,Houses,Houses for Sale
77206798,Houses,Houses for Sale
46211176,Houses,Houses for Sale
32672596,Houses,Houses for Sale
59274657,Houses,Houses for Sale
59254331,Houses,Houses for Sale
23144133,Houses,Houses for Sale
97886378,Houses,Houses for Sale
16293320,Houses,Houses for Sale
44176453,Houses,Houses for Sale
28619462,Houses,Houses for Sale
13302854,Houses,Houses for Sale
51002614,Houses,Houses for Sale
18044520,Houses,Houses for Sale
22081683,Houses,Houses for Sale
11100096,Houses,Houses for Sale
03085752,Houses,Houses for Sale
68504174,Houses,Houses for Sale
65346096,Apartments,Apartments for Sale
98964216,Other,OtherRent
13939769,Other,OtherRent
89779471,Other,OtherRent
36060896,Other,OtherRent
59778676,Commercials,Commercials for Sale
65576301,Commercials,Commercials for Sale
76023782,Commercials,Commercials for Sale
34719708,Commercials,Commercials for Sale
86884660,Plots,Plots for Rent
23073718,Houses,Houses for Rent
78038910,Houses,Houses for Rent
29041565,Commercials,Commercials for Rent
24643638,Commercials,Commercials for Rent
34035147,Apartments,Apartments for Sale
28178816,Apartments,Apartments for Sale
55058969,Apartments,Apartments for Sale
50174603,Apartments,Apartments for Sale
77814603,Apartments,Apartments for Sale
72437109,Apartments,Apartments for Sale
92731092,Apartments,Apartments for Sale
16799159,Apartments,Apartments for Sale
45432514,Apartments,Apartments for Sale
91542364,Apartments,Apartments for Sale
84459993,Apartments,Apartments for Sale
05641815,Apartments,Apartments for Sale
21130607,Apartments,Apartments for Sale
58324003,Apartments,Apartments for Sale
32988696,Apartments,Apartments for Sale
38580920,Apartments,Apartments for Sale
03678016,Apartments,Apartments for Sale
36430391,Apartments,Apartments for Sale
60479185,Apartments,Apartments for Sale
59738252,Apartments,Apartments for Sale
55739528,Apartments,Apartments for Sale
24369092,Apartments,Apartments for Sale
56606250,Apartments,Apartments for Sale
13399582,Apartments,Apartments for Sale
11767158,Apartments,Apartments for Sale
21539177,Apartments,Apartments for Sale
79135989,Apartments,Apartments for Sale
34718533,Apartments,Apartments for Sale
97411993,Houses,Houses for Rent
61095794,Apartments,Apartments for Sale
20394986,Commercials,Commercials for Rent
04832663,Commercials,Commercials for Rent
36821959,Commercials,Commercials for Rent
80354647,Commercials,Commercials for Rent
22528658,Plots,Plots for Sale
45181063,Plots,Plots for Sale
79075157,Plots,Plots for Sale
26481301,Plots,Plots for Sale
11125754,Plots,Plots for Sale
98897513,Plots,Plots for Sale
79644224,Plots,Plots for Sale
33193958,Plots,Plots for Sale
74499170,Plots,Plots for Sale
77164263,Plots,Plots for Sale
18397645,Plots,Plots for Sale
02428024,Houses,Houses for Sale
41591530,Houses,Houses for Sale
34212525,Houses,Houses for Sale
08638778,Houses,Houses for Sale
27688965,Houses,Houses for Sale
06239090,Plots,Plots for Rent
58425976,Plots,Plots for Rent
61673700,Apartments,Apartments for Sale
98136571,Apartments,Apartments for Sale
05074858,Other,OtherSale
36975600,Other,OtherSale
40739316,Apartments,Apartments for Sale
19906255,Apartments,Apartments for Sale
38473808,Apartments,Apartments for Sale
21696606,Apartments,Apartments for Sale
40811090,Commercials,Commercials for Rent
65774463,Commercials,Commercials for Rent
36731240,Commercials,Commercials for Rent
94610083,Apartments,Apartments for Rent
89604460,Apartments,Apartments for Rent
06336594,Apartments,Apartments for Rent
34326045,Apartments,Apartments for Rent
11056568,Apartments,Apartments for Rent
59928389,Apartments,Apartments for Rent
39342281,Apartments,Apartments for Rent
12466788,Apartments,Apartments for Rent
83581055,Apartments,Apartments for Rent
97860290,Apartments,Apartments for Rent
38539868,Apartments,Apartments for Rent
83102925,Plots,Plots for Sale
50523744,Plots,Plots for Sale
42363831,Plots,Plots for Sale
41707574,Commercials,Commercials for Rent
75179151,Commercials,Commercials for Rent
30510784,Commercials,Commercials for Rent
97860819,Commercials,Commercials for Rent
95755800,Commercials,Commercials for Rent
67758730,Apartments,Apartments for Sale
90067868,Apartments,Apartments for Sale
62204468,Apartments,Apartments for Sale
46242667,Apartments,Apartments for Sale
59496633,Apartments,Apartments for Sale
21221305,Apartments,Apartments for Sale
18153070,Apartments,Apartments for Sale
44109191,Apartments,Apartments for Sale
79049924,Apartments,Apartments for Sale
14252535,Apartments,Apartments for Sale
27693481,Apartments,Apartments for Sale
49313713,Apartments,Apartments for Sale
91208480,Apartments,Apartments for Sale
47963773,Apartments,Apartments for Sale
61322468,Apartments,Apartments for Sale
64345321,Apartments,Apartments for Sale
22279423,Apartments,Apartments for Sale
74077162,Plots,Plots for Sale
55925406,Plots,Plots for Sale
78246182,Plots,Plots for Sale
53970810,Plots,Plots for Sale
82069821,Plots,Plots for Sale
11018437,Houses,Houses for Sale
72677990,Houses,Houses for Sale
64199729,Houses,Houses for Sale
61196320,Houses,Houses for Sale
10098751,Houses,Houses for Sale
36808550,Houses,Houses for Sale
98749837,Houses,Houses for Sale
78539809,Houses,Houses for Sale
50249690,Houses,Houses for Sale
38143589,Houses,Houses for Sale
00970774,Houses,Houses for Sale
34140399,Houses,Houses for Sale
30694790,Houses,Houses for Sale
05350838,Houses,Houses for Sale
41303054,Houses,Houses for Sale
85806038,Houses,Houses for Sale
56785134,Houses,Houses for Sale
71579455,Houses,Houses for Sale
12117423,Houses,Houses for Sale
41593829,Houses,Houses for Sale
96585171,Houses,Houses for Sale
49563293,Houses,Houses for Sale
32981668,Houses,Houses for Sale
12198118,Houses,Houses for Sale
05532390,Apartments,Apartments for Sale
31624235,Apartments,Apartments for Sale
19721530,Apartments,Apartments for Sale
48095421,Apartments,Apartments for Sale
54583165,Apartments,Apartments for Sale
92225874,Apartments,Apartments for Sale
07545243,Apartments,Apartments for Sale
21684498,Apartments,Apartments for Sale
46059853,Apartments,Apartments for Sale
48358646,Apartments,Apartments for Sale
27068037,Apartments,Apartments for Sale
70740128,Apartments,Apartments for Sale
17262079,Apartments,Apartments for Sale
62276337,Apartments,Apartments for Sale
24238038,Apartments,Apartments for Sale
74775260,Apartments,Apartments for Sale
02778007,Apartments,Apartments for Sale
81702055,Apartments,Apartments for Sale
61920411,Apartments,Apartments for Sale
63275844,Apartments,Apartments for Sale
45933204,Apartments,Apartments for Sale
39782304,Apartments,Apartments for Sale
68140442,Apartments,Apartments for Sale
79991070,Apartments,Apartments for Sale
33216030,Apartments,Apartments for Sale
04620487,Apartments,Apartments for Sale
69435909,Apartments,Apartments for Sale
83391071,Apartments,Apartments for Sale
38233261,Apartments,Apartments for Sale
37175287,Apartments,Apartments for Sale
97937154,Apartments,Apartments for Sale
73189995,Apartments,Apartments for Sale
98041088,Apartments,Apartments for Sale
15665274,Houses,Houses for Rent
82284011,Commercials,Commercials for Sale
94169867,Commercials,Commercials for Sale
96702148,Commercials,Commercials for Rent
91603754,Commercials,Commercials for Rent
26731928,Commercials,Commercials for Rent
16219853,Commercials,Commercials for Rent
00524433,Apartments,Apartments for Sale
36718408,Apartments,Apartments for Sale
89853823,Apartments,Apartments for Sale
16723795,Apartments,Apartments for Sale
52549654,Apartments,Apartments for Sale
87450230,Apartments,Apartments for Sale
04889544,Apartments,Apartments for Sale
44609763,Apartments,Apartments for Sale
04071716,Apartments,Apartments for Sale
16230858,Apartments,Apartments for Sale
49954878,Apartments,Apartments for Sale
16374573,Apartments,Apartments for Sale
96147066,Apartments,Apartments for Sale
92555126,Apartments,Apartments for Sale
39559655,Apartments,Apartments for Sale
60557261,Apartments,Apartments for Sale
56470802,Houses,Houses for Rent
12069690,Houses,Houses for Rent
07895929,Houses,Houses for Rent
94343378,Apartments,Apartments for Rent
81990075,Apartments,Apartments for Rent
69870599,Apartments,Apartments for Rent
98395990,Apartments,Apartments for Rent
90530546,Apartments,Apartments for Rent
09670886,Apartments,Apartments for Rent
69394106,Apartments,Apartments for Rent
23929476,Apartments,Apartments for Rent
06737172,Apartments,Apartments for Rent
11762178,Apartments,Apartments for Rent
02994461,Apartments,Apartments for Rent
04246694,Apartments,Apartments for Rent
79878648,Apartments,Apartments for Rent
54657480,Apartments,Apartments for Rent
79153390,Apartments,Apartments for Rent
76494468,Apartments,Apartments for Rent
97072779,Apartments,Apartments for Rent
49720633,Apartments,Apartments for Rent
26398126,Apartments,Apartments for Rent
42777279,Other,OtherSale
08989323,Apartments,Apartments for Sale
57949000,Apartments,Apartments for Sale
43811618,Apartments,Apartments for Sale
77002981,Apartments,Apartments for Sale
06809953,Apartments,Apartments for Sale
88680357,Apartments,Apartments for Sale
08018739,Apartments,Apartments for Sale
63585849,Apartments,Apartments for Sale
69338358,Apartments,Apartments for Sale
53652498,Apartments,Apartments for Sale
70630220,Apartments,Apartments for Sale
84150692,Apartments,Apartments for Sale
06085367,Apartments,Apartments for Sale
83370725,Apartments,Apartments for Sale
66792436,Apartments,Apartments for Sale
90400416,Apartments,Apartments for Sale
80589258,Apartments,Apartments for Sale
17276494,Houses,Houses for Rent
90245274,Commercials,Commercials for Sale
49257208,Commercials,Commercials for Rent
72703954,Apartments,Apartments for Sale
61179495,Apartments,Apartments for Sale
60200995,Apartments,Apartments for Sale
00379150,Apartments,Apartments for Sale
14050488,Apartments,Apartments for Sale
05393277,Apartments,Apartments for Sale
56725916,Apartments,Apartments for Sale
07288958,Apartments,Apartments for Sale
54109328,Apartments,Apartments for Sale
23455285,Apartments,Apartments for Sale
77279051,Apartments,Apartments for Sale
40496552,Apartments,Apartments for Sale
12170885,Apartments,Apartments for Sale
59938822,Apartments,Apartments for Sale
05757375,Apartments,Apartments for Sale
83825524,Apartments,Apartments for Sale
01936126,Apartments,Apartments for Sale
84287054,Apartments,Apartments for Sale
75778428,Apartments,Apartments for Sale
64815089,Apartments,Apartments for Sale
07674047,Apartments,Apartments for Sale
27969903,Plots,Plots for Sale
66323065,Plots,Plots for Sale
34751008,Houses,Houses for Sale
46262118,Houses,Houses for Sale
14392538,Houses,Houses for Sale
15947964,Houses,Houses for Sale
77703238,Houses,Houses for Sale
04119182,Houses,Houses for Sale
38629024,Houses,Houses for Sale
38002270,Houses,Houses for Sale
60719916,Houses,Houses for Sale
08403895,Houses,Houses for Sale
11623566,Houses,Houses for Sale
70904773,Houses,Houses for Sale
48821538,Houses,Houses for Sale
73632659,Houses,Houses for Sale
81245156,Houses,Houses for Sale
32862554,Houses,Houses for Sale
29820882,Houses,Houses for Sale
85103638,Houses,Houses for Sale
30024525,Houses,Houses for Sale
76555160,Houses,Houses for Sale
22660895,Houses,Houses for Sale
55842626,Houses,Houses for Sale
20686422,Houses,Houses for Sale
07779496,Commercials,Commercials for Sale
88666039,Commercials,Commercials for Sale
88480780,Apartments,Apartments for Rent
60382464,Apartments,Apartments for Rent
72723866,Apartments,Apartments for Rent
78737933,Apartments,Apartments for Rent
09506228,Apartments,Apartments for Rent
75838404,Apartments,Apartments for Rent
82875612,Apartments,Apartments for Rent
24803429,Apartments,Apartments for Rent
59948595,Apartments,Apartments for Rent
49823894,Apartments,Apartments for Rent
27071969,Apartments,Apartments for Rent
35151453,Houses,Houses for Sale
33899708,Houses,Houses for Sale
39465086,Houses,Houses for Sale
92059594,Houses,Houses for Sale
07159387,Houses,Houses for Sale
14426155,Houses,Houses for Sale
75328664,Houses,Houses for Sale
64636888,Houses,Houses for Sale
35771163,Houses,Houses for Sale
41483298,Houses,Houses for Sale
75563432,Houses,Houses for Sale
00101142,Houses,Houses for Sale
49014209,Houses,Houses for Sale
62166196,Houses,Houses for Sale
85071616,Houses,Houses for Sale
31204579,Houses,Houses for Sale
67241128,Houses,Houses for Sale
60757552,Houses,Houses for Sale
13230829,Houses,Houses for Sale
88814939,Houses,Houses for Sale
72167154,Houses,Houses for Sale
93894301,Houses,Houses for Sale
55469752,Houses,Houses for Sale
53143858,Houses,Houses for Sale
36186205,Houses,Houses for Sale
57231727,Houses,Houses for Sale
99891285,Houses,Houses for Sale
12625366,Houses,Houses for Sale
49982804,Houses,Houses for Sale
09357281,Houses,Houses for Sale
81635481,Houses,Houses for Sale
00655041,Houses,Houses for Sale
80113784,Houses,Houses for Sale
78030699,Houses,Houses for Sale
37302440,Houses,Houses for Sale
71050259,Commercials,Commercials for Sale
42804343,Commercials,Commercials for Sale
39107103,Houses,Houses for Sale
98971890,Houses,Houses for Sale
92046355,Houses,Houses for Sale
69967001,Houses,Houses for Sale
43025956,Houses,Houses for Sale
53621893,Houses,Houses for Sale
44136535,Houses,Houses for Sale
21736067,Houses,Houses for Sale
52586892,Houses,Houses for Sale
50221478,Houses,Houses for Sale
80783819,Houses,Houses for Sale
69966224,Houses,Houses for Sale
95354530,Houses,Houses for Sale
26577887,Houses,Houses for Sale
32360127,Houses,Houses for Sale
88426155,Houses,Houses for Sale
07201197,Houses,Houses for Sale
95730660,Houses,Houses for Sale
34282270,Houses,Houses for Sale
97313121,Houses,Houses for Sale
93954494,Houses,Houses for Sale
11354639,Houses,Houses for Sale
70283998,Houses,Houses for Sale
63360456,Houses,Houses for Sale
60605495,Houses,Houses for Sale
25789483,Houses,Houses for Sale
02225870,Houses,Houses for Sale
47156385,Houses,Houses for Sale
79849040,Apartments,Apartments for Sale
41644912,Commercials,Commercials for Rent
04845332,Commercials,Commercials for Rent
95253720,Commercials,Commercials for Rent
34938764,Commercials,Commercials for Sale
26362346,Apartments,Apartments for Rent
59689691,Apartments,Apartments for Rent
93408774,Apartments,Apartments for Rent
91075751,Apartments,Apartments for Rent
48861490,Apartments,Apartments for Rent
54624345,Apartments,Apartments for Rent
36527407,Apartments,Apartments for Rent
91444569,Apartments,Apartments for Rent
20971087,Apartments,Apartments for Rent
96988444,Apartments,Apartments for Rent
21255608,Apartments,Apartments for Rent
45437382,Apartments,Apartments for Rent
67385166,Apartments,Apartments for Rent
85929905,Apartments,Apartments for Rent
36367486,Apartments,Apartments for Rent
90113791,Apartments,Apartments for Rent
42014672,Plots,Plots for Sale
83354073,Plots,Plots for Sale
48547428,Plots,Plots for Sale
88142295,Plots,Plots for Sale
13688224,Plots,Plots for Sale
63437102,Plots,Plots for Sale
97778332,Plots,Plots for Sale
28124782,Plots,Plots for Sale
53632730,Plots,Plots for Sale
00256949,Plots,Plots for Sale
85714409,Plots,Plots for Sale
25350244,Plots,Plots for Sale
00782134,Apartments,Apartments for Sale
51896555,Apartments,Apartments for Sale
